"CNTRY","YEAR","SAMPLE","AGE","SEX","population"
"Argentina","1991","Argentina 1991","64","Female","134011"
"Argentina","1991","Argentina 1991","65","Male","113305"
"Argentina","1991","Argentina 1991","65","Female","136427"
"Argentina","1991","Argentina 1991","66","Male","98486"
"Argentina","1991","Argentina 1991","66","Female","117176"
"Argentina","1991","Argentina 1991","67","Male","98564"
"Argentina","1991","Argentina 1991","67","Female","114671"
"Argentina","1991","Argentina 1991","68","Male","92086"
"Argentina","1991","Argentina 1991","68","Female","114484"
"Argentina","1991","Argentina 1991","69","Male","80061"
"Argentina","1991","Argentina 1991","69","Female","99366"
"Argentina","1991","Argentina 1991","70","Male","81115"
"Argentina","1991","Argentina 1991","70","Female","108939"
"Argentina","1991","Argentina 1991","71","Male","65658"
"Argentina","1991","Argentina 1991","71","Female","82495"
"Argentina","1991","Argentina 1991","72","Male","62607"
"Argentina","1991","Argentina 1991","72","Female","88760"
"Argentina","1991","Argentina 1991","73","Male","58656"
"Argentina","1991","Argentina 1991","73","Female","80284"
"Argentina","1991","Argentina 1991","74","Male","53421"
"Argentina","1991","Argentina 1991","74","Female","76030"
"Argentina","1991","Argentina 1991","75","Male","53730"
"Argentina","1991","Argentina 1991","75","Female","73817"
"Argentina","1991","Argentina 1991","76","Male","47269"
"Argentina","1991","Argentina 1991","76","Female","70884"
"Argentina","1991","Argentina 1991","77","Male","43548"
"Argentina","1991","Argentina 1991","77","Female","63126"
"Argentina","1991","Argentina 1991","78","Male","41557"
"Argentina","1991","Argentina 1991","78","Female","62905"
"Argentina","1991","Argentina 1991","79","Male","33099"
"Argentina","1991","Argentina 1991","79","Female","52069"
"Argentina","1991","Argentina 1991","80","Male","33217"
"Argentina","1991","Argentina 1991","80","Female","55888"
"Argentina","1991","Argentina 1991","81","Male","25500"
"Argentina","1991","Argentina 1991","81","Female","40953"
"Argentina","1991","Argentina 1991","82","Male","24013"
"Argentina","1991","Argentina 1991","82","Female","41069"
"Argentina","1991","Argentina 1991","83","Male","20909"
"Argentina","1991","Argentina 1991","83","Female","35480"
"Argentina","1991","Argentina 1991","84","Male","16354"
"Argentina","1991","Argentina 1991","84","Female","30506"
"Argentina","1991","Argentina 1991","85","Male","14926"
"Argentina","1991","Argentina 1991","85","Female","25440"
"Argentina","1991","Argentina 1991","86","Male","12091"
"Argentina","1991","Argentina 1991","86","Female","23001"
"Argentina","1991","Argentina 1991","87","Male","10604"
"Argentina","1991","Argentina 1991","87","Female","18880"
"Argentina","1991","Argentina 1991","88","Male","7156"
"Argentina","1991","Argentina 1991","88","Female","14131"
"Argentina","1991","Argentina 1991","89","Male","5255"
"Argentina","1991","Argentina 1991","89","Female","11862"
"Argentina","1991","Argentina 1991","90","Male","4300"
"Argentina","1991","Argentina 1991","90","Female","11113"
"Argentina","1991","Argentina 1991","91","Male","2972"
"Argentina","1991","Argentina 1991","91","Female","8915"
"Argentina","1991","Argentina 1991","92","Male","2365"
"Argentina","1991","Argentina 1991","92","Female","5076"
"Argentina","1991","Argentina 1991","93","Male","2377"
"Argentina","1991","Argentina 1991","93","Female","5701"
"Argentina","1991","Argentina 1991","94","Male","1210"
"Argentina","1991","Argentina 1991","94","Female","3074"
"Argentina","1991","Argentina 1991","95","Male","900"
"Argentina","1991","Argentina 1991","95","Female","2208"
"Argentina","1991","Argentina 1991","96","Male","591"
"Argentina","1991","Argentina 1991","96","Female","1662"
"Argentina","1991","Argentina 1991","97","Male","426"
"Argentina","1991","Argentina 1991","97","Female","979"
"Argentina","1991","Argentina 1991","98","Male","193"
"Argentina","1991","Argentina 1991","98","Female","807"
"Argentina","1991","Argentina 1991","99","Male","754"
"Argentina","1991","Argentina 1991","99","Female","2129"
"Argentina","2001","Argentina 2001","Less than 1 year","Male","345460"
"Argentina","2001","Argentina 2001","Less than 1 year","Female","333690"
"Argentina","2001","Argentina 2001","1 year","Male","319240"
"Argentina","2001","Argentina 2001","1 year","Female","307800"
"Argentina","2001","Argentina 2001","2 years","Male","353190"
"Argentina","2001","Argentina 2001","2 years","Female","341340"
"Argentina","2001","Argentina 2001","3","Male","342750"
"Argentina","2001","Argentina 2001","3","Female","329410"
"Argentina","2001","Argentina 2001","4","Male","344920"
"Argentina","2001","Argentina 2001","4","Female","332450"
"Argentina","2001","Argentina 2001","5","Male","357980"
"Argentina","2001","Argentina 2001","5","Female","352010"
"Argentina","2001","Argentina 2001","6","Male","349900"
"Argentina","2001","Argentina 2001","6","Female","340160"
"Argentina","2001","Argentina 2001","7","Male","346070"
"Argentina","2001","Argentina 2001","7","Female","337490"
"Argentina","2001","Argentina 2001","8","Male","348250"
"Argentina","2001","Argentina 2001","8","Female","337370"
"Argentina","2001","Argentina 2001","9","Male","352950"
"Argentina","2001","Argentina 2001","9","Female","344540"
"Argentina","2001","Argentina 2001","10","Male","369280"
"Argentina","2001","Argentina 2001","10","Female","357970"
"Argentina","2001","Argentina 2001","11","Male","352050"
"Argentina","2001","Argentina 2001","11","Female","340390"
"Argentina","2001","Argentina 2001","12","Male","339760"
"Argentina","2001","Argentina 2001","12","Female","329290"
"Argentina","2001","Argentina 2001","13","Male","340270"
"Argentina","2001","Argentina 2001","13","Female","330010"
"Argentina","2001","Argentina 2001","14","Male","340240"
"Argentina","2001","Argentina 2001","14","Female","329620"
"Argentina","2001","Argentina 2001","15","Male","333250"
"Argentina","2001","Argentina 2001","15","Female","327160"
"Argentina","2001","Argentina 2001","16","Male","322680"
"Argentina","2001","Argentina 2001","16","Female","314380"
"Argentina","2001","Argentina 2001","17","Male","315150"
"Argentina","2001","Argentina 2001","17","Female","310270"
"Argentina","2001","Argentina 2001","18","Male","316700"
"Argentina","2001","Argentina 2001","18","Female","304350"
"Argentina","2001","Argentina 2001","19","Male","323280"
"Argentina","2001","Argentina 2001","19","Female","321480"
"Argentina","2001","Argentina 2001","20","Male","323050"
"Argentina","2001","Argentina 2001","20","Female","322520"
"Argentina","2001","Argentina 2001","21","Male","331940"
"Argentina","2001","Argentina 2001","21","Female","334110"
"Argentina","2001","Argentina 2001","22","Male","326660"
"Argentina","2001","Argentina 2001","22","Female","322430"
"Argentina","2001","Argentina 2001","23","Male","317740"
"Argentina","2001","Argentina 2001","23","Female","320720"
"Argentina","2001","Argentina 2001","24","Male","302080"
"Argentina","2001","Argentina 2001","24","Female","306220"
"Argentina","2001","Argentina 2001","25","Male","283730"
"Argentina","2001","Argentina 2001","25","Female","296540"
"Argentina","2001","Argentina 2001","26","Male","274860"
"Argentina","2001","Argentina 2001","26","Female","281830"
"Argentina","2001","Argentina 2001","27","Male","262240"
"Argentina","2001","Argentina 2001","27","Female","271120"
"Argentina","2001","Argentina 2001","28","Male","258950"
"Argentina","2001","Argentina 2001","28","Female","264930"
"Argentina","2001","Argentina 2001","29","Male","243660"
"Argentina","2001","Argentina 2001","29","Female","253360"
"Argentina","2001","Argentina 2001","30","Male","260000"
"Argentina","2001","Argentina 2001","30","Female","268530"
"Argentina","2001","Argentina 2001","31","Male","237030"
"Argentina","2001","Argentina 2001","31","Female","244070"
"Argentina","2001","Argentina 2001","32","Male","230220"
"Argentina","2001","Argentina 2001","32","Female","240090"
"Argentina","2001","Argentina 2001","33","Male","222900"
"Argentina","2001","Argentina 2001","33","Female","232460"
"Argentina","2001","Argentina 2001","34","Male","210590"
"Argentina","2001","Argentina 2001","34","Female","221460"
"Argentina","2001","Argentina 2001","35","Male","216810"
"Argentina","2001","Argentina 2001","35","Female","226400"
"Argentina","2001","Argentina 2001","36","Male","222580"
"Argentina","2001","Argentina 2001","36","Female","234440"
"Argentina","2001","Argentina 2001","37","Male","211100"
"Argentina","2001","Argentina 2001","37","Female","227820"
"Argentina","2001","Argentina 2001","38","Male","223430"
"Argentina","2001","Argentina 2001","38","Female","233000"
"Argentina","2001","Argentina 2001","39","Male","210450"
"Argentina","2001","Argentina 2001","39","Female","219180"
"Argentina","2001","Argentina 2001","40","Male","218150"
"Argentina","2001","Argentina 2001","40","Female","233090"
"Argentina","2001","Argentina 2001","41","Male","212110"
"Argentina","2001","Argentina 2001","41","Female","216440"
"Argentina","2001","Argentina 2001","42","Male","218210"
"Argentina","2001","Argentina 2001","42","Female","226140"
"Argentina","2001","Argentina 2001","43","Male","205310"
"Argentina","2001","Argentina 2001","43","Female","216430"
"Argentina","2001","Argentina 2001","44","Male","190040"
"Argentina","2001","Argentina 2001","44","Female","199740"
"Argentina","2001","Argentina 2001","45","Male","203510"
"Argentina","2001","Argentina 2001","45","Female","213060"
"Argentina","2001","Argentina 2001","46","Male","194970"
"Argentina","2001","Argentina 2001","46","Female","208190"
"Argentina","2001","Argentina 2001","47","Male","191940"
"Argentina","2001","Argentina 2001","47","Female","200450"
"Argentina","2001","Argentina 2001","48","Male","193430"
"Argentina","2001","Argentina 2001","48","Female","201720"
"Argentina","2001","Argentina 2001","49","Male","181100"
"Argentina","2001","Argentina 2001","49","Female","191180"
"Argentina","2001","Argentina 2001","50","Male","196860"
"Argentina","2001","Argentina 2001","50","Female","214750"
"Argentina","2001","Argentina 2001","51","Male","183330"
"Argentina","2001","Argentina 2001","51","Female","191510"
"Argentina","2001","Argentina 2001","52","Male","182330"
"Argentina","2001","Argentina 2001","52","Female","191780"
"Argentina","2001","Argentina 2001","53","Male","175040"
"Argentina","2001","Argentina 2001","53","Female","185090"
"Argentina","2001","Argentina 2001","54","Male","161160"
"Argentina","2001","Argentina 2001","54","Female","174790"
"Argentina","2001","Argentina 2001","55","Male","149080"
"Argentina","2001","Argentina 2001","55","Female","166650"
"Argentina","2001","Argentina 2001","56","Male","162460"
"Argentina","2001","Argentina 2001","56","Female","172550"
"Argentina","2001","Argentina 2001","57","Male","140020"
"Argentina","2001","Argentina 2001","57","Female","154920"
"Argentina","2001","Argentina 2001","58","Male","136840"
"Argentina","2001","Argentina 2001","58","Female","150850"
"Argentina","2001","Argentina 2001","59","Male","124440"
"Argentina","2001","Argentina 2001","59","Female","137670"
"Argentina","2001","Argentina 2001","60","Male","132470"
"Argentina","2001","Argentina 2001","60","Female","155030"
"Argentina","2001","Argentina 2001","61","Male","120350"
"Argentina","2001","Argentina 2001","61","Female","132950"
"Argentina","2001","Argentina 2001","62","Male","119130"
"Argentina","2001","Argentina 2001","62","Female","138040"
"Argentina","2001","Argentina 2001","63","Male","114440"
"Argentina","2001","Argentina 2001","63","Female","132260"
"Argentina","2001","Argentina 2001","64","Male","108630"
"Argentina","2001","Argentina 2001","64","Female","127770"
"Argentina","2001","Argentina 2001","65","Male","113860"
"Argentina","2001","Argentina 2001","65","Female","134470"
"Argentina","2001","Argentina 2001","66","Male","100010"
"Argentina","2001","Argentina 2001","66","Female","123470"
"Argentina","2001","Argentina 2001","67","Male","97380"
"Argentina","2001","Argentina 2001","67","Female","116690"
"Argentina","2001","Argentina 2001","68","Male","95610"
"Argentina","2001","Argentina 2001","68","Female","118470"
"Argentina","2001","Argentina 2001","69","Male","92180"
"Argentina","2001","Argentina 2001","69","Female","115280"
"Argentina","2001","Argentina 2001","70","Male","97160"
"Argentina","2001","Argentina 2001","70","Female","128390"
"Argentina","2001","Argentina 2001","71","Male","87980"
"Argentina","2001","Argentina 2001","71","Female","115310"
"Argentina","2001","Argentina 2001","72","Male","84790"
"Argentina","2001","Argentina 2001","72","Female","115780"
"Argentina","2001","Argentina 2001","73","Male","79420"
"Argentina","2001","Argentina 2001","73","Female","108150"
"Argentina","2001","Argentina 2001","74","Male","72430"
"Argentina","2001","Argentina 2001","74","Female","105590"
"Argentina","2001","Argentina 2001","75","Male","68320"
"Argentina","2001","Argentina 2001","75","Female","101550"
"Argentina","2001","Argentina 2001","76","Male","64670"
"Argentina","2001","Argentina 2001","76","Female","97650"
"Argentina","2001","Argentina 2001","77","Male","57090"
"Argentina","2001","Argentina 2001","77","Female","84380"
"Argentina","2001","Argentina 2001","78","Male","54540"
"Argentina","2001","Argentina 2001","78","Female","85020"
"Argentina","2001","Argentina 2001","79","Male","44370"
"Argentina","2001","Argentina 2001","79","Female","72730"
